User ID,Gender,Age,EstimatedSalary,Purchased,Occupation,Education Level,Marital Status
15697020,Female,38,72099,0,Chef,PhD,Single
15811613,Female,38,55951,0,Clerk,Bachelor,Divorced
15722758,Male,33,10187,0,Chef,Bachelor,Divorced
15591279,Male,35,57439,0,Technician,High School,Widowed
15759066,Female,34,78070,0,Doctor,High School,Married
15665416,Female,39,100011,0,Manager,PhD,Widowed
15745083,Male,26,94612,0,Chef,PhD,Single
15694946,Male,21,68045,0,Salesperson,PhD,Divorced
15730448,Male,26,106641,0,Doctor,High School,Married
15750056,Female,49,79522,1,Technician,Bachelor,Divorced
15798850,Male,24,95387,0,Teacher,PhD,Divorced
15723373,Male,35,22644,0,Clerk,High School,Divorced
15682268,Male,37,57493,0,Salesperson,Master,Single
15766609,Female,48,44528,0,Clerk,PhD,Married
15807909,Male,18,77169,0,Retired,PhD,Married
15742204,Male,47,38979,1,Technician,PhD,Married
15760570,Male,38,78804,0,Technician,PhD,Single
15598840,Female,31,147562,1,Artist,Master,Divorced
15646091,Female,45,26190,1,Retired,PhD,Married
15594762,Female,37,70688,1,Retired,PhD,Single
15665760,Male,41,107938,1,Artist,High School,Widowed
15673539,Male,39,104645,1,Manager,PhD,Divorced
15577514,Male,46,150000,1,Manager,PhD,Widowed
15800215,Female,41,98659,0,Doctor,PhD,Widowed
15682268,Male,32,65281,0,Artist,PhD,Widowed
15734161,Female,37,91613,1,Retired,PhD,Single
15638646,Male,50,141515,0,Salesperson,Master,Widowed
15744919,Female,26,123988,0,Doctor,Master,Married
15675791,Male,48,48889,0,Retired,High School,Widowed
15610403,Female,28,38826,0,Clerk,High School,Divorced
15707596,Female,59,48336,0,Salesperson,PhD,Married
15589449,Male,39,140036,1,Manager,PhD,Divorced
15722758,Male,33,11228,0,Teacher,High School,Widowed
15614827,Female,37,88155,0,Engineer,Bachelor,Divorced
15671766,Female,23,79573,0,Chef,PhD,Widowed
15662901,Male,18,68451,0,Clerk,Master,Widowed
15727696,Male,32,150000,1,Doctor,PhD,Married
15622478,Male,44,87248,0,Doctor,Master,Divorced
15639277,Male,21,36768,0,Doctor,High School,Divorced
15724423,Female,37,44081,0,Retired,High School,Single
15594577,Male,27,10000,0,Clerk,Bachelor,Single
15714658,Male,47,74994,1,Manager,PhD,Single
15694453,Male,42,48489,0,Chef,PhD,Single
15579212,Male,42,82655,0,Technician,PhD,Divorced
15611191,Female,54,111776,1,Doctor,Bachelor,Single
15776844,Male,34,83954,0,Teacher,Master,Married
15674331,Male,39,36258,0,Chef,High School,Widowed
15573452,Female,23,46923,0,Manager,PhD,Divorced
15713463,Male,38,68108,0,Clerk,Master,Single
15584545,Female,32,78399,0,Retired,Master,Widowed
15576219,Male,40,57000,0,Chef,PhD,Widowed
15724423,Female,42,61616,0,Chef,High School,Divorced
15709476,Male,22,63311,0,Artist,PhD,Divorced
15584545,Female,35,78785,0,Teacher,High School,Married
15682268,Male,37,54958,0,Salesperson,Master,Single
15617877,Female,43,82993,0,Technician,Master,Single
15655123,Female,28,32629,0,Manager,Bachelor,Married
15773447,Male,37,63681,0,Salesperson,PhD,Widowed
15610140,Female,30,10000,0,Clerk,Bachelor,Divorced
15776844,Male,32,66644,0,Retired,PhD,Single
15810944,Male,38,28662,0,Engineer,High School,Widowed
15801336,Female,43,119082,1,Artist,PhD,Widowed
15689237,Male,41,65180,0,Salesperson,Master,Single
15612465,Male,36,85138,0,Salesperson,PhD,Widowed
15691863,Female,47,37395,1,Clerk,PhD,Single
15605000,Female,60,78441,0,Chef,Bachelor,Married
15775590,Female,56,132265,1,Engineer,High School,Married
15619465,Female,50,40201,1,Teacher,Master,Widowed
15715160,Male,30,14401,0,Technician,High School,Married
15654901,Female,30,47348,0,Salesperson,High School,Married
15625395,Male,57,83184,1,Doctor,Master,Single
15610801,Male,40,71975,0,Salesperson,PhD,Single
15621083,Female,47,70979,1,Doctor,PhD,Divorced
15680243,Female,20,31484,0,Retired,PhD,Divorced
15707596,Female,57,45260,0,Teacher,Bachelor,Widowed
15697020,Female,39,48209,0,Artist,High School,Single
15730448,Male,25,115808,0,Engineer,PhD,Married
15738448,Female,31,88850,0,Artist,Master,Widowed
15579781,Female,26,79661,0,Engineer,PhD,Married
15800890,Female,37,150000,1,Doctor,Master,Widowed
15622833,Female,36,28535,0,Teacher,Bachelor,Married
15814816,Male,32,58655,0,Teacher,High School,Single
15638963,Female,19,67115,0,Artist,Bachelor,Single
15710257,Female,34,38158,0,Manager,Bachelor,Divorced
15613014,Female,50,26240,1,Salesperson,High School,Married
15801247,Male,34,34183,0,Chef,Master,Single
15748589,Female,48,28566,1,Salesperson,High School,Married
15742204,Male,48,80732,1,Doctor,PhD,Single
15579212,Male,38,69259,0,Technician,Bachelor,Married
15579781,Female,32,82096,0,Doctor,Master,Widowed
15693264,Male,37,42014,0,Retired,Master,Divorced
15584545,Female,34,72063,0,Technician,Bachelor,Widowed
15809823,Male,27,50979,0,Doctor,Master,Single
15709441,Female,37,28289,0,Salesperson,High School,Single
15720943,Male,25,62501,0,Technician,High School,Widowed
15691863,Female,47,46551,1,Teacher,Master,Divorced
15636428,Female,32,114724,0,Teacher,Bachelor,Married
15787550,Male,41,30313,0,Retired,Bachelor,Married
15726358,Female,25,29161,0,Teacher,Bachelor,Widowed
15573926,Male,41,78569,1,Chef,PhD,Single
15646091,Female,43,18784,1,Technician,Bachelor,Married
15642885,Male,19,23807,0,Artist,Master,Single
15728773,Male,30,88957,0,Manager,PhD,Married
15782530,Female,33,144219,0,Doctor,Bachelor,Divorced
15729908,Male,44,106625,1,Technician,PhD,Single
15807909,Male,20,71845,0,Technician,Bachelor,Widowed
15813113,Male,40,114841,1,Chef,Master,Single
15622171,Male,39,57274,0,Chef,Master,Single
15594762,Female,41,78868,1,Chef,Master,Divorced
15654230,Female,55,115658,1,Salesperson,High School,Widowed
15697686,Male,31,69303,0,Teacher,High School,Married
15804002,Male,18,79962,0,Teacher,Bachelor,Divorced
15685576,Male,23,10000,0,Salesperson,High School,Single
15679760,Male,24,14702,0,Retired,PhD,Divorced
15785170,Female,39,64749,0,Salesperson,High School,Widowed
15807525,Female,57,40744,1,Manager,Bachelor,Married
15796351,Male,34,148669,1,Doctor,Bachelor,Divorced
15680587,Male,37,150000,1,Doctor,PhD,Single
15782806,Female,25,19685,0,Chef,High School,Divorced
15601550,Female,39,54602,0,Chef,Master,Married
15601550,Female,34,46686,0,Artist,High School,Married
15705298,Female,40,124874,1,Engineer,High School,Single
15679651,Female,27,10000,0,Retired,Master,Divorced
15582066,Male,41,89049,0,Teacher,PhD,Divorced
15742204,Male,47,15811,1,Retired,Bachelor,Single
15734161,Female,38,111624,1,Artist,PhD,Married
15801336,Female,43,111784,1,Technician,Master,Divorced
15691863,Female,46,72066,1,Manager,PhD,Divorced
15670615,Male,47,15897,1,Clerk,Bachelor,Single
15756820,Female,31,41845,0,Salesperson,Master,Divorced
15792818,Male,50,41830,1,Salesperson,PhD,Married
15709183,Male,41,43496,0,Artist,High School,Divorced
15750056,Female,51,104496,1,Chef,PhD,Single
15724536,Female,45,67748,1,Clerk,High School,Widowed
15595228,Female,19,56347,0,Doctor,Bachelor,Widowed
15750056,Female,49,94488,1,Clerk,PhD,Single
15792102,Female,24,86340,0,Salesperson,Master,Widowed
15606472,Male,60,68695,1,Manager,PhD,Single
15739160,Male,45,111412,0,Engineer,Master,Divorced
15736228,Male,41,67333,0,Salesperson,PhD,Divorced
15644296,Female,34,70341,0,Clerk,PhD,Single
15622585,Male,37,82573,1,Chef,High School,Widowed
15570769,Female,27,106394,0,Doctor,Bachelor,Widowed
15735549,Female,41,139090,1,Technician,PhD,Widowed
15609669,Female,60,87175,1,Technician,Master,Married
15591279,Male,40,41137,0,Retired,High School,Single
15792008,Male,29,38739,0,Engineer,Bachelor,Single
15666141,Female,18,76296,0,Teacher,Master,Widowed
15649136,Female,25,68296,0,Chef,PhD,Single
15728773,Male,26,33367,0,Technician,High School,Single
15772798,Male,32,105819,0,Technician,Master,Widowed
15675949,Female,31,150000,1,Artist,Bachelor,Widowed
15793813,Female,34,98643,0,Manager,High School,Divorced
15671387,Female,38,72710,0,Manager,High School,Single
15573926,Male,42,103450,1,Manager,PhD,Widowed
15651983,Male,31,136516,1,Doctor,High School,Divorced
15708791,Male,58,142972,1,Manager,Bachelor,Married
15699247,Male,32,67012,0,Artist,High School,Married
15612465,Male,38,84723,0,Chef,PhD,Married
15736760,Female,50,43957,1,Retired,PhD,Single
15750839,Female,24,83947,1,Teacher,High School,Single
15583681,Male,33,150000,1,Doctor,PhD,Widowed
15716781,Female,41,51879,0,Clerk,Bachelor,Widowed
15669656,Male,32,10000,0,Chef,High School,Widowed
15760570,Male,35,93096,0,Artist,PhD,Widowed
15789815,Male,29,145989,1,Artist,Bachelor,Single
15768072,Female,50,37827,1,Retired,Master,Single
15593715,Male,60,135839,1,Engineer,PhD,Divorced
15675949,Female,31,135000,1,Clerk,Bachelor,Single
15581282,Male,34,76324,0,Clerk,PhD,Widowed
15733964,Female,37,45122,0,Salesperson,Bachelor,Divorced
15617134,Male,36,45061,0,Artist,High School,Divorced
15649668,Male,44,73423,0,Clerk,Master,Divorced
15662901,Male,18,61606,0,Chef,Bachelor,Widowed
15741049,Male,34,62015,0,Salesperson,Bachelor,Married
15708791,Male,60,124189,1,Salesperson,Bachelor,Single
15611191,Female,56,125811,1,Doctor,PhD,Widowed
15690188,Female,33,10000,0,Clerk,High School,Married
15810075,Female,42,38612,0,Technician,Master,Widowed
15631159,Male,50,61580,1,Doctor,PhD,Married
15595228,Female,19,25022,0,Chef,Master,Divorced
15694395,Female,22,49130,0,Doctor,High School,Married
15746139,Male,18,84833,0,Teacher,Bachelor,Single
15749130,Female,39,59008,0,Engineer,Master,Widowed
15667742,Male,34,37063,0,Teacher,High School,Single
15757632,Female,40,71072,0,Manager,Bachelor,Divorced
15694829,Female,33,150000,1,Manager,Master,Widowed
15809823,Male,28,11196,0,Chef,Bachelor,Married
15628972,Male,18,86788,0,Manager,High School,Widowed
15798850,Male,22,76606,0,Clerk,PhD,Widowed
15685346,Male,56,114464,1,Salesperson,High School,Married
15713144,Male,38,30238,0,Teacher,Bachelor,Widowed
15697424,Female,46,10000,0,Artist,High School,Single
15576219,Male,40,66486,0,Engineer,Bachelor,Widowed
15673619,Male,22,63867,0,Clerk,High School,Married
15591433,Male,38,25185,0,Retired,High School,Divorced
15774727,Female,30,53036,0,Technician,High School,Widowed
15746139,Male,18,62871,0,Retired,Bachelor,Single
15694829,Female,33,150000,1,Chef,Master,Divorced
15665416,Female,42,108938,0,Doctor,Master,Divorced
15614827,Female,33,61743,0,Clerk,Master,Divorced
15800515,Female,39,116937,1,Technician,PhD,Divorced
15749130,Female,43,16924,0,Chef,High School,Widowed
15619407,Female,40,125099,0,Manager,Bachelor,Widowed
15807525,Female,58,21068,1,Artist,High School,Divorced
15718071,Male,21,71902,0,Salesperson,PhD,Single
15709476,Male,21,44750,0,Teacher,Bachelor,Divorced
15682268,Male,38,56548,0,Engineer,High School,Divorced
15593014,Male,31,101848,0,Doctor,PhD,Single
15596984,Female,48,94577,0,Manager,Master,Widowed
15759066,Female,34,88473,0,Engineer,Master,Married
15595228,Female,20,31954,0,Salesperson,PhD,Single
15584114,Male,22,29820,0,Chef,Master,Divorced
15724858,Male,26,105107,0,Artist,PhD,Divorced
15606274,Female,26,41187,0,Retired,Master,Divorced
15720943,Male,25,134597,0,Doctor,PhD,Divorced
15741094,Male,22,16133,0,Salesperson,Bachelor,Married
15577514,Male,41,102255,1,Retired,High School,Widowed
15715622,Female,44,150000,1,Engineer,Master,Single
15594577,Male,23,10418,0,Chef,High School,Widowed
15593715,Male,57,123575,1,Doctor,High School,Married
15598070,Female,42,43486,0,Technician,High School,Widowed
15592877,Male,35,10000,0,Retired,Master,Widowed
15741094,Male,22,22510,0,Clerk,Master,Divorced
15699284,Female,30,56148,0,Doctor,Bachelor,Widowed
15724858,Male,27,105866,0,Manager,Bachelor,Divorced
15735549,Female,37,117473,1,Retired,Bachelor,Single
15736228,Male,41,62165,0,Chef,Master,Single
15725794,Female,37,72304,0,Technician,PhD,Divorced
15779744,Male,39,62183,0,Clerk,Master,Single
15570769,Female,23,67097,0,Salesperson,High School,Married
15569641,Female,55,97136,1,Clerk,PhD,Married
15800215,Female,44,57350,0,Chef,Master,Divorced
15651983,Male,35,121747,1,Salesperson,Master,Single
15764195,Female,18,92393,0,Doctor,PhD,Divorced
15636428,Female,29,141826,0,Manager,Master,Single
15801247,Male,32,26491,0,Clerk,PhD,Married
15791373,Male,59,28926,1,Chef,High School,Single
15623502,Male,39,44465,0,Clerk,Bachelor,Married
15774872,Female,54,134719,1,Clerk,Master,Widowed
15583137,Male,41,51200,0,Retired,Master,Divorced
15566689,Female,38,46768,0,Retired,Master,Single
15811177,Female,34,103383,0,Engineer,Master,Divorced
15603246,Female,30,59662,0,Technician,Master,Divorced
15668385,Male,42,59045,0,Artist,PhD,Widowed
15622833,Female,35,10000,0,Clerk,Bachelor,Divorced
15715622,Female,44,150000,1,Teacher,Master,Single
15785170,Female,39,60628,0,Technician,Bachelor,Divorced
15699247,Male,29,89710,0,Artist,PhD,Widowed
15581282,Male,35,85383,0,Salesperson,PhD,Single
15679651,Female,28,16382,0,Chef,Master,Widowed
15814004,Male,27,10000,0,Retired,Bachelor,Married
15732987,Male,56,123929,1,Salesperson,High School,Single
15675185,Male,33,91183,0,Engineer,Master,Divorced
15748589,Female,44,50002,1,Technician,PhD,Married
15595228,Female,23,10000,0,Retired,Bachelor,Married
15582066,Male,42,96712,0,Doctor,High School,Divorced
15566689,Female,37,89563,0,Manager,PhD,Married
15744919,Female,27,65999,0,Clerk,Bachelor,Single
15622171,Male,38,41268,0,Salesperson,High School,Single
15729908,Male,45,115434,1,Teacher,PhD,Widowed
15623502,Male,39,35562,0,Technician,High School,Single
15804002,Male,22,95961,0,Manager,Bachelor,Widowed
15769596,Female,56,76828,1,Clerk,High School,Divorced
15809347,Female,40,70377,0,Artist,Bachelor,Divorced
15578738,Female,18,80437,0,Technician,Bachelor,Single
15767681,Female,36,49575,0,Clerk,High School,Married
15679651,Female,23,34887,0,Engineer,Bachelor,Single
15678168,Female,42,41759,0,Technician,Bachelor,Single
15675791,Male,48,97043,0,Manager,Bachelor,Divorced
15571059,Female,31,52885,0,Teacher,Master,Married
15593715,Male,57,99739,1,Artist,Bachelor,Married
15717893,Female,39,82395,0,Teacher,Master,Married
15774744,Male,57,91118,1,Engineer,High School,Single
15709476,Male,23,34141,0,Retired,Master,Single
15759684,Female,53,37963,1,Salesperson,Master,Married
15711218,Male,35,97967,0,Chef,Master,Married
15685536,Male,32,99349,0,Doctor,Master,Married
15753861,Female,46,150000,1,Engineer,Master,Married
15680243,Female,22,10000,0,Retired,High School,Widowed
15716781,Female,41,72474,0,Salesperson,Master,Married
15678201,Male,49,66563,1,Retired,PhD,Divorced
15671249,Male,49,84732,1,Teacher,Bachelor,Divorced
15768816,Male,24,97189,0,Doctor,High School,Divorced
15594762,Female,42,81569,1,Artist,Master,Single
15605327,Male,39,79542,0,Engineer,PhD,Divorced
15811613,Female,37,54436,0,Technician,High School,Married
15591433,Male,39,61902,0,Engineer,High School,Widowed
15741049,Male,34,68312,0,Clerk,Master,Single
15631070,Female,35,43275,0,Retired,Bachelor,Divorced
15617134,Male,38,46899,0,Artist,High School,Widowed
15785170,Female,39,85335,0,Chef,PhD,Widowed
15710257,Female,32,27967,0,Manager,High School,Single
15715160,Male,29,48876,0,Manager,Bachelor,Married
15810944,Male,38,13842,0,Salesperson,Bachelor,Married
15683758,Male,45,111367,0,Doctor,PhD,Widowed
15807525,Female,60,36773,1,Technician,PhD,Divorced
15642725,Male,39,54192,0,Chef,Bachelor,Single
15570932,Male,31,108288,0,Technician,Bachelor,Divorced
15697686,Male,28,106354,0,Doctor,Bachelor,Married
15575247,Female,46,149980,1,Manager,Bachelor,Married
15735549,Female,38,139357,1,Manager,High School,Widowed
15663939,Female,31,97179,1,Retired,Bachelor,Divorced
15614827,Female,36,65168,0,Chef,Bachelor,Married
15706185,Female,29,21961,0,Technician,Bachelor,Married
15786993,Female,27,76886,0,Teacher,High School,Divorced
15609637,Female,44,62800,0,Artist,High School,Single
15668385,Male,42,44027,0,Chef,Master,Widowed
15724402,Female,18,102440,0,Engineer,Bachelor,Married
15746139,Male,22,97359,0,Salesperson,PhD,Married
15732987,Male,57,150000,1,Chef,PhD,Widowed
15747043,Male,47,112495,1,Clerk,PhD,Divorced
15670615,Male,49,32490,1,Salesperson,Bachelor,Single
15613014,Female,50,20116,1,Technician,High School,Widowed
15761950,Female,50,120099,1,Salesperson,High School,Single
15629885,Female,39,50321,0,Clerk,High School,Widowed
15724858,Male,25,117162,0,Manager,Master,Divorced
15675791,Male,44,87094,0,Teacher,Master,Single
15575247,Female,48,106438,1,Technician,High School,Single
15577806,Male,38,91073,1,Technician,Master,Divorced
15742204,Male,47,27218,1,Chef,Bachelor,Married
15625395,Male,54,77033,1,Doctor,Master,Single
15665760,Male,39,150000,1,Engineer,Master,Divorced
15794661,Female,28,120872,0,Salesperson,Master,Single
15697424,Female,49,53422,0,Engineer,Master,Married
15701537,Male,45,150000,1,Doctor,PhD,Widowed
15671249,Male,48,121155,1,Manager,PhD,Widowed
15745083,Male,27,104298,0,Doctor,High School,Divorced
15672821,Female,56,94199,1,Retired,High School,Single
15635893,Male,58,61358,1,Engineer,Bachelor,Married
15744529,Male,29,51024,0,Artist,Master,Single
15774179,Female,24,10000,0,Retired,High School,Divorced
15759066,Female,32,67715,0,Artist,Master,Single
15635893,Male,60,56496,1,Engineer,High School,Widowed
15674331,Male,41,33464,0,Chef,High School,Widowed
15727311,Female,37,78406,0,Teacher,Master,Widowed
15665416,Female,38,56192,0,Salesperson,High School,Single
15697574,Female,36,84561,0,Manager,Bachelor,Widowed
15638646,Male,48,138534,0,Teacher,Bachelor,Widowed
15605000,Female,59,93117,0,Manager,Bachelor,Divorced
15683758,Male,40,66970,0,Teacher,Bachelor,Married
15666141,Female,21,91233,0,Engineer,Bachelor,Married
15646227,Male,48,120208,1,Doctor,Master,Married
15668575,Female,23,51923,0,Salesperson,PhD,Single
15631912,Female,28,75670,0,Salesperson,Bachelor,Divorced
15694879,Male,39,149666,1,Chef,Master,Single
15603246,Female,29,91959,0,Engineer,Master,Single
15660200,Female,38,77732,0,Engineer,High School,Married
15664907,Male,60,142138,1,Salesperson,Bachelor,Divorced
15769596,Female,56,78859,1,Clerk,High School,Divorced
15709476,Male,18,57963,0,Artist,Master,Single
15603942,Female,48,134359,0,Technician,PhD,Divorced
15744529,Male,32,57502,0,Engineer,High School,Widowed
15596522,Male,49,87908,1,Teacher,Bachelor,Married
15652400,Female,41,83457,0,Engineer,PhD,Married
15750447,Male,35,52386,1,Salesperson,High School,Divorced
15624755,Female,52,66182,1,Doctor,Master,Widowed
15709183,Male,44,49788,0,Clerk,Master,Widowed
15772798,Male,35,118681,0,Artist,Master,Divorced
15720745,Female,34,148987,1,Teacher,PhD,Married
15680243,Female,18,22310,0,Artist,High School,Single
15744529,Male,28,38790,0,Teacher,Bachelor,Widowed
15745232,Male,28,18015,0,Artist,High School,Married
15570932,Male,37,113672,0,Clerk,Master,Single
15711218,Male,36,85028,0,Clerk,PhD,Married
15595135,Female,20,87738,0,Doctor,High School,Widowed
15693264,Male,39,84700,0,Manager,PhD,Widowed
15735549,Female,42,119116,1,Technician,Bachelor,Married
15687491,Male,27,106099,1,Clerk,Master,Divorced
15732987,Male,57,150000,1,Engineer,PhD,Widowed
15685346,Male,56,150000,1,Engineer,PhD,Married
